league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,minutes,nineties,goals,assists,g+a,g-pk,pk,pkatt,crdy,crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,90s,standard_gls,sh,sot,standard_sot%,sh_per90,sot_per90,g_per_shot,g_per_sot,standard_pk,standard_pkatt,second_yellow,fouls_committed,fouls_drawn,offsides,crs,int,tackles_tkl,og,gk_ga,gk_ga90,gk_sota,gk_saves,gk_savepct,gk_wins,gk_draws,gk_losses,gk_cs,gk_cspct,gk_pk_att,penalty kicks_pka,gk_pk_saved,gk_pk_missed,penalty kicks_save%,position_primary,nationality,season_year,_idx,goals_per90,assists_per90,gk_saves_per90,goals_per90_pct,goals_per90_xpct,assists_per90_pct,assists_per90_xpct,sh_per90_pct,sh_per90_xpct,sot_per90_pct,sot_per90_xpct,g_per_shot_pct,g_per_shot_xpct,g_per_sot_pct,g_per_sot_xpct,sh_pct,sh_xpct,tackles_tkl_pct,tackles_tkl_xpct,int_pct,int_xpct,fouls_drawn_pct,fouls_drawn_xpct,fouls_committed_pct,fouls_committed_xpct,gk_savepct_pct,gk_savepct_xpct,gk_cspct_pct,gk_cspct_xpct,gk_ga90_pct,gk_ga90_xpct,gk_sota_pct,gk_sota_xpct,gk_saves_pct,gk_saves_xpct,gk_wins_pct,gk_wins_xpct,psi,market_value,future_value,predicted_value,contract_years,contract_expires,mv_low,mv_high,mv_uncertainty,peak_age,arc_phase,style_cluster,style_label,umap_x,umap_y,injury_risk,injury_risk_label,injury_risk_age,injury_risk_load
EPL,2324,Nottingham Forest,Morgan Gibbs-White,ENG,"MF,FW",23,2000,37,35,3156,35.1,5,10,15,4,1,1,9,0,0.14,0.29,0.43,0.11,0.4,35.1,5,71,15,21.1,2.02,0.43,0.06,0.27,1,1,0,37,57,6,181,18,24,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ENG,2023,1091,0.1425855513307984,0.2851711026615969,0.0,0.6041666666666666,0.6566523605150214,0.8802083333333334,0.9302575107296136,0.7083333333333334,0.7854077253218884,0.421875,0.5525751072961373,0.4401041666666667,0.5005364806866953,0.6328125,0.6561158798283262,0.953125,0.9817596566523604,0.6901041666666666,0.755901287553648,0.7109375,0.7623390557939914,0.9453125,0.967274678111588,0.8151041666666666,0.1164163090128755,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.7086,68.1,79.8,68.1,2,2028,20.0,68.1,24.0,27.0,pre-peak,2,Attacking Midfielder,1.1914,7.8349,57,Elevated,20,88
EPL,2324,Nottingham Forest,Matz Sels,BEL,GK,31,1992,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,27,1.69,63,37,58.7,4,4,8,1,6.3,1,1,0,0,0.0,GK,BEL,2023,1092,0.0,0.0,2.3125,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.3714285714285714,0.3758169934640523,0.4285714285714285,0.3954248366013072,0.5857142857142857,0.6437908496732027,0.3285714285714285,0.6830065359477124,0.1142857142857142,0.1437908496732026,0.1714285714285714,0.130718954248366,0.6,0.2352941176470588,0.3142857142857143,0.3333333333333333,0.2714285714285714,0.3039215686274509,0.3142857142857143,0.326797385620915,0.2614,5.4,5.4,5.4,1,2027,0.1,9.4,4.6,30.0,peak,0,Shot-Stopper,1.0274,9.4117,37,Moderate,69,20
EPL,2324,Nottingham Forest,Matt Turner,USA,GK,29,1994,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,28,1.65,81,55,67.9,4,5,8,2,11.8,2,2,0,0,0.0,GK,USA,2023,1093,0.0,0.0,3.235294117647059,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.3714285714285714,0.3758169934640523,0.4285714285714285,0.3954248366013072,0.5857142857142857,0.6437908496732027,0.3285714285714285,0.6830065359477124,0.5428571428571428,0.6274509803921569,0.3,0.238562091503268,0.5428571428571428,0.2745098039215686,0.5,0.4215686274509804,0.4571428571428571,0.4052287581699346,0.3142857142857143,0.326797385620915,0.4507,7.6,7.6,7.6,1,2027,1.4,10.7,4.6,30.0,peak,0,Shot-Stopper,1.4557,9.2575,38,Moderate,52,35
EPL,2324,Nottingham Forest,Joe Worrall,ENG,DF,26,1997,7,5,439,4.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,4.9,0,2,0,0.0,0.41,0.0,0.0,0.0,0,0,0,3,2,0,0,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ENG,2023,1094,0.0,0.0,0.0,0.2229299363057325,0.2528409090909091,0.2484076433121019,0.2642045454545454,0.3503184713375796,0.4076704545454545,0.1114649681528662,0.0958806818181818,0.2229299363057325,0.2542613636363636,0.2229299363057325,0.2542613636363636,0.1210191082802547,0.125,0.0923566878980891,0.073153409090909,0.0222929936305732,0.0433238636363636,0.0764331210191082,0.0852272727272727,0.0382165605095541,0.9701704545454546,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.1062,7.4,7.4,7.4,2,2028,0.6,11.1,5.2,28.0,peak,2,Sweeper CB,9.1565,4.7532,23,Low,32,10
EPL,2324,Nottingham Forest,Ibrahim Sangaré,CIV,MF,25,1997,17,13,1035,11.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,11.5,0,8,0,0.0,0.7,0.0,0.0,0.0,0,0,0,22,9,2,2,14,22,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,CIV,2023,1095,0.0,0.0,0.0,0.1432291666666666,0.1528969957081545,0.140625,0.1400214592274678,0.1796875,0.2054721030042918,0.03125,0.0284334763948497,0.1458333333333333,0.1587982832618025,0.1458333333333333,0.1587982832618025,0.171875,0.1920600858369098,0.6536458333333334,0.7151287553648069,0.5833333333333334,0.6427038626609443,0.2526041666666667,0.2430257510729613,0.578125,0.3755364806866952,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.3145,19.2,19.2,19.2,2,2028,2.0,24.1,11.0,27.0,peak,4,Holding Midfielder,8.1809,6.9373,27,Moderate,28,20
EPL,2324,Nottingham Forest,Harry Toffolo,ENG,"DF,MF",27,1995,23,15,1459,16.2,1,3,4,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25,16.2,1,8,5,62.5,0.49,0.31,0.13,0.2,0,0,0,17,2,0,46,12,15,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ENG,2023,1096,0.0616860863605209,0.1850582590815627,0.0,0.6305732484076433,0.71875,0.8980891719745223,0.9417613636363636,0.4426751592356688,0.5163352272727273,0.8757961783439491,0.8927556818181818,0.7165605095541401,0.7819602272727273,0.4872611464968153,0.5830965909090909,0.4617834394904458,0.5021306818181818,0.3917197452229299,0.4382102272727273,0.340764331210191,0.3458806818181818,0.0764331210191082,0.0852272727272727,0.5636942675159236,0.4651988636363636,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.4447,2.8,2.8,2.8,3,2029,0.1,20.0,10.0,28.0,peak,3,Defensive Anchor,0.0889,2.9938,31,Moderate,38,20
EPL,2324,Nottingham Forest,Gonzalo Montiel,ARG,DF,26,1997,14,8,801,8.9,0,2,2,0,0,0,5,0,0.0,0.22,0.22,0.0,0.22,8.9,0,3,0,0.0,0.34,0.0,0.0,0.0,0,0,0,6,1,2,16,7,19,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ARG,2023,1097,0.0,0.2247191011235955,0.0,0.2229299363057325,0.2528409090909091,0.9490445859872612,0.9744318181818182,0.2452229299363057,0.3004261363636363,0.1114649681528662,0.0958806818181818,0.2229299363057325,0.2542613636363636,0.2229299363057325,0.2542613636363636,0.1783439490445859,0.1818181818181818,0.5159235668789809,0.5653409090909091,0.1719745222929936,0.1491477272727272,0.0222929936305732,0.0490056818181818,0.143312101910828,0.8941761363636364,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.399,5.3,5.3,5.3,3,2029,2.3,13.1,5.4,28.0,peak,3,Defensive Anchor,6.6788,6.044,25,Moderate,32,10
EPL,2324,Nottingham Forest,Felipe,BRA,DF,34,1989,7,4,375,4.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,4.2,0,3,0,0.0,0.72,0.0,0.0,0.0,0,0,0,10,2,0,0,4,9,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,BRA,2023,1098,0.0,0.0,0.0,0.2229299363057325,0.2528409090909091,0.2484076433121019,0.2642045454545454,0.7547770700636943,0.7919034090909091,0.1114649681528662,0.0958806818181818,0.2229299363057325,0.2542613636363636,0.2229299363057325,0.2542613636363636,0.1783439490445859,0.1818181818181818,0.197452229299363,0.1946022727272727,0.0636942675159235,0.0610795454545454,0.0764331210191082,0.0852272727272727,0.321656050955414,0.7336647727272727,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.1554,1.4,1.0,1.4,1,2027,0.1,3.9,1.9,28.0,post-peak,1,Ball-Playing CB,8.8194,4.4683,44,Moderate,91,10
EPL,2324,Nottingham Forest,Divock Origi,BEL,"MF,FW",28,1995,20,6,606,6.7,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,6.7,0,14,4,28.6,2.08,0.59,0.0,0.0,0,0,0,14,8,5,13,2,4,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,BEL,2023,1099,0.0,0.1485148514851485,0.0,0.1432291666666666,0.1528969957081545,0.6458333333333334,0.7070815450643777,0.7213541666666666,0.8052575107296137,0.6119791666666666,0.7140557939914163,0.1458333333333333,0.1587982832618025,0.1458333333333333,0.1587982832618025,0.3411458333333333,0.3868025751072961,0.078125,0.084763948497854,0.0911458333333333,0.0992489270386266,0.2135416666666666,0.2049356223175965,0.3828125,0.625,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.306,4.7,4.7,4.7,1,2027,0.1,9.8,4.9,27.0,peak,5,Playmaker,5.504,5.3037,29,Moderate,45,10
EPL,2324,Sheffield United,Chris Basham,ENG,"DF,MF",35,1988,8,3,321,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.6,0,2,0,0.0,0.56,0.0,0.0,0.0,0,0,0,3,3,2,4,4,2,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ENG,2023,1100,0.0,0.0,0.0,0.2229299363057325,0.2528409090909091,0.2484076433121019,0.2642045454545454,0.5605095541401274,0.6100852272727273,0.1114649681528662,0.0958806818181818,0.2229299363057325,0.2542613636363636,0.2229299363057325,0.2542613636363636,0.1210191082802547,0.125,0.0318471337579617,0.0142045454545454,0.0636942675159235,0.0610795454545454,0.1656050955414012,0.1321022727272727,0.0382165605095541,0.9701704545454546,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.1064,2.6,1.7,2.6,1,2027,0.1,6.6,3.2,28.0,post-peak,2,Sweeper CB,8.9204,4.5408,45,Elevated,95,10
EPL,2324,Sheffield United,George Baldock,GRE,"DF,MF",30,1993,13,11,969,10.8,0,1,1,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,10.8,0,1,0,0.0,0.09,0.0,0.0,0.0,0,0,0,18,14,1,18,10,9,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,GRE,2023,1101,0.0,0.0928792569659442,0.0,0.2229299363057325,0.2528409090909091,0.7579617834394905,0.8082386363636364,0.0636942675159235,0.0454545454545454,0.1114649681528662,0.0958806818181818,0.2229299363057325,0.2542613636363636,0.2229299363057325,0.2542613636363636,0.0636942675159235,0.0738636363636363,0.197452229299363,0.1946022727272727,0.2802547770700637,0.2613636363636363,0.6337579617834395,0.6526988636363636,0.6050955414012739,0.4275568181818182,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.3525,2.4,2.4,2.4,2,2028,0.1,9.0,4.4,28.0,peak,1,Ball-Playing CB,6.5453,6.5759,38,Moderate,60,20
EPL,2324,Sheffield United,Gustavo Hamer,NED,MF,26,1997,36,34,2910,32.3,4,6,10,4,0,0,9,0,0.12,0.19,0.31,0.12,0.31,32.3,4,49,15,30.6,1.52,0.46,0.08,0.27,0,0,0,50,17,6,118,26,20,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,NED,2023,1102,0.1237113402061855,0.1855670103092783,0.0,0.5416666666666666,0.6072961373390557,0.7135416666666666,0.7832618025751072,0.5651041666666666,0.6357296137339056,0.484375,0.5890557939914163,0.5703125,0.6271459227467812,0.6328125,0.6561158798283262,0.8177083333333334,0.9087982832618026,0.5885416666666666,0.6502145922746781,0.8645833333333334,0.8991416309012875,0.4609375,0.4844420600858369,0.9479166666666666,0.0268240343347639,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.6462,14.8,14.8,14.8,1,2027,11.3,40.2,14.4,27.0,peak,5,Playmaker,2.0129,7.4547,56,Elevated,32,78
EPL,2324,Sheffield United,Ivo Grbić,CRO,GK,27,1996,9,9,771,8.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,8.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,25,2.92,62,37,59.7,0,3,6,0,0.0,1,0,0,1,0.0,GK,CRO,2023,1103,0.0,0.0,4.319066147859922,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.3714285714285714,0.3758169934640523,0.4285714285714285,0.3954248366013072,0.4285714285714285,0.5032679738562091,0.3285714285714285,0.6830065359477124,0.1714285714285714,0.1895424836601307,0.0571428571428571,0.0490196078431372,1.0,0.0065359477124183,0.2857142857142857,0.326797385620915,0.2714285714285714,0.3039215686274509,0.0285714285714285,0.0326797385620915,0.3043,1.9,2.0,1.9,1,2027,0.1,10.1,5.0,30.0,pre-peak,0,Shot-Stopper,0.8553,9.5718,22,Low,38,10
EPL,2324,Tottenham Hotspur,Pierre Højbjerg,DEN,MF,27,1995,36,8,1311,14.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,14.6,0,19,6,31.6,1.3,0.41,0.0,0.0,0,0,0,20,17,0,14,16,16,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,DEN,2023,1104,0.0,0.0,0.0,0.1432291666666666,0.1528969957081545,0.140625,0.1400214592274678,0.421875,0.528969957081545,0.40625,0.5214592274678111,0.1458333333333333,0.1587982832618025,0.1458333333333333,0.1587982832618025,0.4375,0.5203862660944206,0.4609375,0.5069742489270386,0.65625,0.7145922746781116,0.4609375,0.4844420600858369,0.5208333333333334,0.4399141630901287,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.3111,8.2,8.2,8.2,2,2028,0.1,22.2,11.0,27.0,peak,0,Ball Winner,4.5057,7.6621,31,Moderate,38,20
EPL,2324,Tottenham Hotspur,Pedro Porro,ESP,DF,23,1999,35,35,3089,34.3,3,7,10,3,0,0,3,0,0.09,0.2,0.29,0.09,0.29,34.3,3,53,12,22.6,1.54,0.35,0.06,0.25,0,0,0,37,27,1,198,33,65,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ESP,2023,1105,0.0874069278083522,0.2039494982194885,0.0,0.7770700636942676,0.8210227272727273,0.9171974522292994,0.9602272727272728,0.9872611464968152,0.9872159090909092,0.9076433121019108,0.9325284090909092,0.4968152866242038,0.5894886363636364,0.5445859872611465,0.6285511363636364,1.0,0.9971590909090908,0.9936305732484076,0.9985795454545454,0.8598726114649682,0.8892045454545454,0.9203821656050956,0.9197443181818182,0.945859872611465,0.0490056818181818,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.9131,44.5,52.8,44.5,2,2028,26.3,46.2,10.0,28.0,pre-peak,3,Defensive Anchor,-1.3964,6.8066,55,Elevated,20,78
EPL,2324,Tottenham Hotspur,Pape Matar Sarr,SEN,MF,20,2002,34,27,2069,23.0,3,3,6,3,0,0,9,0,0.13,0.13,0.26,0.13,0.26,23.0,3,36,14,38.9,1.57,0.61,0.08,0.21,0,0,0,32,17,0,25,30,24,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,SEN,2023,1106,0.1304978250362494,0.1304978250362494,0.0,0.5677083333333334,0.630901287553648,0.5885416666666666,0.6469957081545065,0.578125,0.6587982832618026,0.6302083333333334,0.7285407725321889,0.5703125,0.6271459227467812,0.4921875,0.532725321888412,0.6744791666666666,0.802038626609442,0.6901041666666666,0.755901287553648,0.8854166666666666,0.9334763948497854,0.4609375,0.4844420600858369,0.7682291666666666,0.1679184549356223,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.6462,37.8,54.0,37.8,4,2030,16.2,49.0,16.4,27.0,pre-peak,0,Ball Winner,1.6157,7.5893,36,Moderate,10,50
EPL,2324,Tottenham Hotspur,Oliver Skipp,ENG,"MF,DF",22,2000,21,5,707,7.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,7.9,0,4,1,25.0,0.51,0.13,0.0,0.0,0,0,0,8,12,0,1,4,13,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ENG,2023,1107,0.0,0.0,0.0,0.1432291666666666,0.1528969957081545,0.140625,0.1400214592274678,0.1015625,0.1142703862660944,0.1302083333333333,0.1534334763948497,0.1458333333333333,0.1587982832618025,0.1458333333333333,0.1587982832618025,0.0546875,0.0627682403433476,0.359375,0.4141630901287553,0.1848958333333333,0.2054721030042918,0.3255208333333333,0.3181330472103004,0.1640625,0.8363733905579399,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.188,5.5,6.9,5.5,3,2029,1.4,17.6,8.1,27.0,pre-peak,4,Holding Midfielder,9.1473,5.8807,20,Low,18,10
EPL,2324,Tottenham Hotspur,Micky van de Ven,NED,DF,22,2001,27,27,2339,26.0,3,0,3,3,0,0,5,0,0.12,0.0,0.12,0.12,0.12,26.0,3,8,3,37.5,0.31,0.12,0.38,1.0,0,0,0,13,17,1,3,17,34,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,NED,2023,1108,0.1154339461308251,0.0,0.0,0.8662420382165605,0.8835227272727273,0.2484076433121019,0.2642045454545454,0.2006369426751592,0.2492897727272727,0.4140127388535032,0.4673295454545454,0.9808917197452228,0.984375,0.961783439490446,0.9914772727272728,0.4617834394904458,0.5021306818181818,0.89171974522293,0.9048295454545454,0.5031847133757962,0.5227272727272727,0.7452229299363057,0.7514204545454546,0.4363057324840764,0.6157670454545454,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.6615,47.6,59.5,47.6,3,2029,7.9,56.8,24.4,28.0,pre-peak,0,Attacking Fullback,0.9526,5.5956,39,Moderate,18,50
EPL,2324,Tottenham Hotspur,James Maddison,ENG,MF,26,1996,28,26,2135,23.7,4,9,13,4,0,0,5,0,0.17,0.38,0.55,0.17,0.55,23.7,4,57,22,38.6,2.4,0.93,0.07,0.18,0,0,0,21,74,2,134,14,19,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ENG,2023,1109,0.1686182669789227,0.3793911007025761,0.0,0.6302083333333334,0.703862660944206,0.953125,0.9721030042918456,0.84375,0.898068669527897,0.8307291666666666,0.8953862660944206,0.5,0.5638412017167382,0.4114583333333333,0.4774678111587982,0.8984375,0.9468884120171672,0.5625,0.6115879828326181,0.5833333333333334,0.6427038626609443,0.984375,0.9957081545064378,0.546875,0.4125536480686695,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.7052,31.4,31.4,31.4,2,2028,12.6,36.8,12.1,27.0,peak,2,Attacking Midfielder,-1.8383,6.4085,45,Elevated,32,50
EPL,2324,Tottenham Hotspur,Guglielmo Vicario,ITA,GK,26,1996,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,1,0,0,61,1.61,164,110,67.1,20,6,12,6,15.8,7,7,0,0,0.0,GK,ITA,2023,1110,0.0,0.0,2.894736842105264,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.3714285714285714,0.3758169934640523,0.9285714285714286,0.9575163398692812,0.9428571428571428,0.9673202614379084,0.3285714285714285,0.6830065359477124,0.5142857142857142,0.5947712418300654,0.4,0.3594771241830065,0.4714285714285714,0.3039215686274509,0.7857142857142857,0.9248366013071896,0.7428571428571429,0.869281045751634,0.9428571428571428,0.9607843137254902,0.5429,30.4,33.1,30.4,2,2028,9.4,32.6,11.6,30.0,pre-peak,0,Shot-Stopper,1.0474,8.1964,57,Elevated,32,95
EPL,2324,Tottenham Hotspur,Giovani Lo Celso,ARG,MF,27,1996,22,4,506,5.6,2,2,4,2,0,0,2,0,0.36,0.36,0.71,0.36,0.71,5.6,2,13,6,46.2,2.31,1.07,0.15,0.33,0,0,0,12,26,1,14,5,13,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ARG,2023,1111,0.3557312252964427,0.3557312252964427,0.0,0.9010416666666666,0.9259656652360516,0.9375,0.965665236051502,0.8125,0.8755364806866953,0.8802083333333334,0.9356223175965666,0.8776041666666666,0.8814377682403434,0.7734375,0.7795064377682404,0.3098958333333333,0.3524678111587982,0.359375,0.4141630901287553,0.2421875,0.2698497854077253,0.6510416666666666,0.6995708154506438,0.3307291666666667,0.6958154506437768,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.5026041666666666,0.5005364806866953,0.693,13.5,13.5,13.5,2,2028,5.5,18.2,6.4,27.0,peak,3,Press-Resistant 8,-1.3601,3.7809,28,Moderate,38,10
EPL,2324,Tottenham Hotspur,Emerson,BRA,DF,24,1999,22,11,1161,12.9,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,12.9,1,6,3,50.0,0.47,0.23,0.17,0.33,0,0,0,14,38,0,14,18,24,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,BRA,2023,1112,0.0775193798449612,0.0,0.0,0.7261146496815286,0.7840909090909091,0.2484076433121019,0.2642045454545454,0.4171974522292994,0.4872159090909091,0.7770700636942676,0.796875,0.8089171974522293,0.8536931818181818,0.6369426751592356,0.7017045454545454,0.3535031847133758,0.3842329545454545,0.6496815286624203,0.7286931818181818,0.5414012738853503,0.5582386363636364,0.9872611464968152,0.9758522727272728,0.4585987261146497,0.5717329545454546,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5984,10.2,11.5,10.2,1,2027,3.7,21.6,9.0,28.0,pre-peak,1,Ball-Playing CB,0.2789,6.1056,26,Moderate,22,20
EPL,2324,Tottenham Hotspur,Destiny Udogie,ITA,DF,20,2002,28,28,2391,26.6,2,3,5,2,0,0,7,1,0.08,0.11,0.19,0.08,0.19,26.6,2,9,5,55.6,0.34,0.19,0.22,0.4,0,0,1,51,36,3,22,37,33,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ITA,2023,1113,0.0752823086574654,0.1129234629861982,0.0,0.7133757961783439,0.7727272727272727,0.821656050955414,0.8622159090909091,0.2452229299363057,0.3004261363636363,0.6560509554140127,0.6818181818181818,0.9171974522292994,0.9303977272727272,0.7165605095541401,0.7521306818181818,0.5095541401273885,0.5525568181818182,0.8630573248407644,0.8955965909090909,0.9076433121019108,0.9204545454545454,0.9808917197452228,0.9715909090909092,1.0,0.0056818181818181,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.5031847133757962,0.5007102272727273,0.867,41.7,57.3,41.7,4,2030,23.1,46.3,11.6,28.0,pre-peak,1,Ball-Playing CB,0.141,6.8842,38,Moderate,10,50
